,PC,Label,p_value
31565,PC47,negative_Piperidines,1.0
31566,PC47,positive_Polyethylene glycols,1.0
31567,PC47,negative_Polyethylene glycols,1.0
31568,PC47,positive_Polyprenols,1.0
31569,PC47,negative_Polyprenols,1.0
31570,PC47,positive_Proline and derivatives,1.0
31571,PC47,negative_Proline and derivatives,1.0
31572,PC47,positive_Prostaglandins and related compounds,0.23959962117846112
31573,PC47,negative_Prostaglandins and related compounds,1.0
31574,PC47,positive_Pteridines and derivatives,1.0
31575,PC47,negative_Pteridines and derivatives,0.5093896713615021
31576,PC47,"positive_Purine 2',3'-dideoxyribonucleosides",1.0
31577,PC47,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
31578,PC47,positive_Purine nucleosides,1.0
31579,PC47,negative_Purine nucleosides,1.0
31580,PC47,positive_Purines and purine derivatives,0.1851501477870745
31581,PC47,negative_Purines and purine derivatives,1.0
31582,PC47,positive_Pyrans,1.0
31583,PC47,negative_Pyrans,1.0
31584,PC47,positive_Pyrazines,0.46224758560140483
31585,PC47,negative_Pyrazines,1.0
31586,PC47,positive_Pyrenes,1.0
31587,PC47,negative_Pyrenes,1.0
31588,PC47,positive_Pyridinecarboxylic acids and derivatives,1.0
31589,PC47,negative_Pyridinecarboxylic acids and derivatives,1.0
31590,PC47,positive_Pyridines and derivatives,1.0
31591,PC47,negative_Pyridines and derivatives,0.7314245784876128
31592,PC47,positive_Pyridoindoles,1.0
31593,PC47,negative_Pyridoindoles,1.0
31594,PC47,positive_Pyridoxamines,1.0
31595,PC47,negative_Pyridoxamines,0.22225009406747775
31596,PC47,positive_Pyrimidine nucleosides,0.5260884014622799
31597,PC47,negative_Pyrimidine nucleosides,1.0
31598,PC47,positive_Pyrimidines and pyrimidine derivatives,1.0
31599,PC47,negative_Pyrimidines and pyrimidine derivatives,1.0
31600,PC47,positive_Pyrroles,1.0
31601,PC47,negative_Pyrroles,1.0
31602,PC47,positive_Pyrrolidines,0.555075680056122
31603,PC47,negative_Pyrrolidines,1.0
31604,PC47,positive_Pyrrolizines,1.0
31605,PC47,negative_Pyrrolizines,0.11888454122396819
31606,PC47,positive_Pyrroloquinolines,1.0
31607,PC47,negative_Pyrroloquinolines,0.18145161290322584
31608,PC47,positive_Quaternary ammonium salts,1.0
31609,PC47,negative_Quaternary ammonium salts,1.0
31610,PC47,positive_Quinic acids and derivatives,1.0
31611,PC47,negative_Quinic acids and derivatives,1.0
31612,PC47,positive_Quinoline carboxylic acids,1.0
31613,PC47,negative_Quinoline carboxylic acids,1.0
31614,PC47,positive_Quinolines and derivatives,0.2924333750882174
31615,PC47,negative_Quinolines and derivatives,0.6965249220350493
31616,PC47,positive_Quinone and hydroquinone lipids,1.0
31617,PC47,negative_Quinone and hydroquinone lipids,0.4173669467787116
31618,PC47,positive_Retinoids,1.0
31619,PC47,negative_Retinoids,0.46378968253968256
31620,PC47,positive_Rotenoids,1.0
31621,PC47,negative_Rotenoids,0.5048780487804878
31622,PC47,positive_Salicylic acids,1.0
31623,PC47,negative_Salicylic acids,1.0
31624,PC47,positive_Secondary alcohols,1.0
31625,PC47,negative_Secondary alcohols,0.5160115257002851
31626,PC47,positive_Sesquaterpenoids,1.0
31627,PC47,negative_Sesquaterpenoids,1.0
31628,PC47,positive_Sesquiterpenoids,0.7680788923226947
31629,PC47,negative_Sesquiterpenoids,1.0
31630,PC47,positive_Solanidines and derivatives,1.0
31631,PC47,negative_Solanidines and derivatives,1.0
31632,PC47,positive_Solanocapsine-type alkaloids,1.0
31633,PC47,negative_Solanocapsine-type alkaloids,1.0
31634,PC47,positive_Sphingolipids,0.8357285890385462
31635,PC47,negative_Sphingolipids,1.0
31636,PC47,positive_Spirosolanes and derivatives,1.0
31637,PC47,negative_Spirosolanes and derivatives,0.5190597059569014
31638,PC47,positive_Steroid acids,1.0
31639,PC47,negative_Steroid acids,1.0
31640,PC47,positive_Steroid esters,1.0
31641,PC47,negative_Steroid esters,0.3978494623655914
31642,PC47,positive_Steroid glucuronide conjugates,1.0
31643,PC47,negative_Steroid glucuronide conjugates,0.3942028985507245
31644,PC47,positive_Steroidal glycosides,1.0
31645,PC47,negative_Steroidal glycosides,1.0
31646,PC47,positive_Steroidal saponins,1.0
31647,PC47,negative_Steroidal saponins,1.0
31648,PC47,positive_Stigmastanes and derivatives,1.0
31649,PC47,negative_Stigmastanes and derivatives,1.0
31650,PC47,positive_Stilbene glycosides,1.0
31651,PC47,negative_Stilbene glycosides,1.0
31652,PC47,positive_Stilbenes,1.0
31653,PC47,negative_Stilbenes,0.505693664795509
31654,PC47,positive_Straight chain fatty acids,1.0
31655,PC47,negative_Straight chain fatty acids,0.5376955903271694
31656,PC47,positive_Sugar acids and derivatives,1.0
31657,PC47,negative_Sugar acids and derivatives,1.0
31658,PC47,positive_Sugar alcohols,1.0
31659,PC47,negative_Sugar alcohols,1.0
31660,PC47,positive_Sulfated steroids,1.0
31661,PC47,negative_Sulfated steroids,1.0
31662,PC47,positive_Sulfoxides,1.0
31663,PC47,negative_Sulfoxides,1.0
31664,PC47,positive_Tannins,1.0
31665,PC47,negative_Tannins,1.0
31666,PC47,positive_Terpene glycosides,0.5648724271542116
31667,PC47,negative_Terpene glycosides,1.0
31668,PC47,positive_Terpene lactones,1.0
31669,PC47,negative_Terpene lactones,1.0
31670,PC47,positive_Tertiary alcohols,1.0
31671,PC47,negative_Tertiary alcohols,1.0
31672,PC47,positive_Tetracyclines,1.0
31673,PC47,negative_Tetracyclines,1.0
31674,PC47,positive_Tetrahydrofurans,0.3844696969696969
31675,PC47,negative_Tetrahydrofurans,1.0
31676,PC47,positive_Tetrahydroisoquinolines,0.08817995511117487
31677,PC47,negative_Tetrahydroisoquinolines,0.6242782890380464
31678,PC47,"positive_Tetrahydroxy bile acids, alcohols and derivatives",1.0
31679,PC47,"negative_Tetrahydroxy bile acids, alcohols and derivatives",0.4196258263865936
31680,PC47,positive_Tetralins,1.0
31681,PC47,negative_Tetralins,1.0
31682,PC47,positive_Tetrapyrroles and derivatives,1.0
31683,PC47,negative_Tetrapyrroles and derivatives,1.0
31684,PC47,positive_Tetraterpenoids,1.0
31685,PC47,negative_Tetraterpenoids,1.0
31686,PC47,positive_Thia fatty acids,0.44347913676311357
31687,PC47,negative_Thia fatty acids,1.0
31688,PC47,positive_Thiazoles,1.0
31689,PC47,negative_Thiazoles,0.5484455820402069
31690,PC47,positive_Thienopyridines,1.0
31691,PC47,negative_Thienopyridines,1.0
31692,PC47,positive_Thioacetals,1.0
31693,PC47,negative_Thioacetals,1.0
31694,PC47,positive_Thiocarboxylic acids and derivatives,1.0
31695,PC47,negative_Thiocarboxylic acids and derivatives,1.0
31696,PC47,positive_Thiolactams,1.0
31697,PC47,negative_Thiolactams,1.0
31698,PC47,positive_Tocopherols,1.0
31699,PC47,negative_Tocopherols,1.0
31700,PC47,positive_Tocotrienols,1.0
31701,PC47,negative_Tocotrienols,1.0
31702,PC47,positive_Toluenes,1.0
31703,PC47,negative_Toluenes,1.0
31704,PC47,positive_Triacylglycerols,1.0
31705,PC47,negative_Triacylglycerols,0.4640792365400554
31706,PC47,positive_Triazines,1.0
31707,PC47,negative_Triazines,1.0
31708,PC47,positive_Tricarboxylic acids and derivatives,1.0
31709,PC47,negative_Tricarboxylic acids and derivatives,1.0
31710,PC47,positive_Trichothecenes,1.0
31711,PC47,negative_Trichothecenes,1.0
31712,PC47,positive_Trifluoromethylbenzenes,1.0
31713,PC47,negative_Trifluoromethylbenzenes,0.33667042014825904
31714,PC47,"positive_Trihydroxy bile acids, alcohols and derivatives",0.25289134535709884
31715,PC47,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
31716,PC47,positive_Triterpene saponins,1.0
31717,PC47,negative_Triterpene saponins,1.0
31718,PC47,positive_Triterpenoids,0.13962674100500508
31719,PC47,negative_Triterpenoids,0.743679888707107
31720,PC47,positive_Tropane alkaloids,1.0
31721,PC47,negative_Tropane alkaloids,0.5347627010769422
31722,PC47,positive_Tryptamines and derivatives,1.0
31723,PC47,negative_Tryptamines and derivatives,1.0
31724,PC47,positive_Tyrosine and derivatives,1.0
31725,PC47,negative_Tyrosine and derivatives,0.45866346658666474
31726,PC47,positive_Ubiquinols,1.0
31727,PC47,negative_Ubiquinols,0.14529914529914534
31728,PC47,positive_Ubiquinones,0.43966796562216404
31729,PC47,negative_Ubiquinones,1.0
31730,PC47,positive_Unsaturated hydrocarbons,1.0
31731,PC47,negative_Unsaturated hydrocarbons,1.0
31732,PC47,positive_Very long-chain fatty acids,1.0
31733,PC47,negative_Very long-chain fatty acids,0.6055374980698753
31734,PC47,positive_Vitamin D and derivatives,0.7159750915130525
31735,PC47,negative_Vitamin D and derivatives,1.0
31736,PC47,positive_Vitamin K compounds,1.0
31737,PC47,negative_Vitamin K compounds,1.0
31738,PC47,positive_Wax monoesters,1.0
31739,PC47,negative_Wax monoesters,1.0
31740,PC47,positive_Withanolides and derivatives,1.0
31741,PC47,negative_Withanolides and derivatives,1.0
31742,PC47,positive_Xanthophylls,1.0
31743,PC47,negative_Xanthophylls,1.0
31744,PC47,positive_Xylenes,1.0
31745,PC47,negative_Xylenes,0.5715183187074782
31746,PC47,positive_m-Xylenes,1.0
31747,PC47,negative_m-Xylenes,1.0
31748,PC47,positive_o-Hydroxybenzoic acid esters,1.0
31749,PC47,negative_o-Hydroxybenzoic acid esters,1.0
31750,PC47,positive_p-Hydroxybenzoic acid alkyl esters,1.0
31751,PC47,negative_p-Hydroxybenzoic acid alkyl esters,1.0
31752,PC48,"positive_1,2-diacylglycerols",0.4169998813433755
31753,PC48,"negative_1,2-diacylglycerols",0.059133796174199046
31754,PC48,"positive_1,3-diacylglycerols",0.4463194477804433
31755,PC48,"negative_1,3-diacylglycerols",0.4166799043947974
31756,PC48,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
31757,PC48,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",0.43590078471065835
31758,PC48,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
31759,PC48,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
31760,PC48,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,0.0337403068800528
31761,PC48,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
31762,PC48,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",0.3446808510638298
31763,PC48,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",0.4705822267620022
31764,PC48,positive_1-acyl-sn-glycero-3-phosphocholines,0.3113368099413895
31765,PC48,negative_1-acyl-sn-glycero-3-phosphocholines,0.344638362274088
31766,PC48,positive_1-acyl-sn-glycero-3-phosphoethanolamines,0.6017776178111691
31767,PC48,negative_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
31768,PC48,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
31769,PC48,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
31770,PC48,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
31771,PC48,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
31772,PC48,positive_1-acylglycerol-3-phosphates,0.4458304853041696
31773,PC48,negative_1-acylglycerol-3-phosphates,1.0
31774,PC48,"positive_1-alkyl,2-acylglycero-3-phosphocholines",1.0
31775,PC48,"negative_1-alkyl,2-acylglycero-3-phosphocholines",0.6327767057705169
31776,PC48,"positive_1-alkyl,2-acylglycerophosphates",1.0
31777,PC48,"negative_1-alkyl,2-acylglycerophosphates",1.0
31778,PC48,positive_1-benzopyrans,1.0
31779,PC48,negative_1-benzopyrans,0.3647058823529411
31780,PC48,positive_1-monoacylglycerols,0.6239062263755838
31781,PC48,negative_1-monoacylglycerols,0.586833574617354
31782,PC48,positive_2(hydroxyphenyl)acetic acids,0.2063492063492064
31783,PC48,negative_2(hydroxyphenyl)acetic acids,1.0
31784,PC48,positive_2-acyl-sn-glycero-3-phosphocholines,1.0
31785,PC48,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
31786,PC48,positive_2-deoxystreptamine aminoglycosides,1.0
31787,PC48,negative_2-deoxystreptamine aminoglycosides,1.0
31788,PC48,positive_2-monoacylglycerols,1.0
31789,PC48,negative_2-monoacylglycerols,1.0
31790,PC48,positive_2-polyprenyl-6-methoxyphenols,1.0
31791,PC48,negative_2-polyprenyl-6-methoxyphenols,1.0
31792,PC48,positive_21-hydroxysteroids,1.0
31793,PC48,negative_21-hydroxysteroids,1.0
31794,PC48,positive_3-hydroxysteroids,1.0
31795,PC48,negative_3-hydroxysteroids,1.0
31796,PC48,"positive_5,10-cycloaromadendrane sesquiterpenoids",1.0
31797,PC48,"negative_5,10-cycloaromadendrane sesquiterpenoids",1.0
31798,PC48,positive_Abscisic acids and derivatives,1.0
31799,PC48,negative_Abscisic acids and derivatives,1.0
31800,PC48,positive_Acetals,1.0
31801,PC48,negative_Acetals,1.0
31802,PC48,positive_Acyclic diterpenoids,1.0
31803,PC48,negative_Acyclic diterpenoids,1.0
31804,PC48,positive_Acyclic olefins,1.0
31805,PC48,negative_Acyclic olefins,1.0
31806,PC48,positive_Acyl carnitines,0.7031603975509546
31807,PC48,negative_Acyl carnitines,0.6488694163569557
31808,PC48,positive_Acylaminobenzoic acid and derivatives,1.0
31809,PC48,negative_Acylaminobenzoic acid and derivatives,1.0
31810,PC48,positive_Acylaminosugars,1.0
31811,PC48,negative_Acylaminosugars,1.0
31812,PC48,positive_Alanine and derivatives,1.0
31813,PC48,negative_Alanine and derivatives,1.0
31814,PC48,positive_Alcohols and polyols,1.0
31815,PC48,negative_Alcohols and polyols,1.0
31816,PC48,positive_Aldehydes,0.26464876213804567
31817,PC48,negative_Aldehydes,1.0
31818,PC48,positive_Alkyl-phenylketones,1.0
31819,PC48,negative_Alkyl-phenylketones,1.0
31820,PC48,positive_Alloxazines and isoalloxazines,1.0
31821,PC48,negative_Alloxazines and isoalloxazines,1.0
31822,PC48,positive_Allyl sulfur compounds,1.0
31823,PC48,negative_Allyl sulfur compounds,1.0
31824,PC48,positive_Alpha amino acid amides,1.0
31825,PC48,negative_Alpha amino acid amides,1.0
31826,PC48,positive_Alpha amino acid esters,1.0
31827,PC48,negative_Alpha amino acid esters,1.0
31828,PC48,positive_Alpha amino acids,0.5602430622672226
31829,PC48,negative_Alpha amino acids,0.6030018858992584
31830,PC48,positive_Alpha amino acids and derivatives,0.5848547478401422
31831,PC48,negative_Alpha amino acids and derivatives,1.0
31832,PC48,positive_Alpha-acyloxy carbonyl compounds,1.0
31833,PC48,negative_Alpha-acyloxy carbonyl compounds,1.0
31834,PC48,"positive_Alpha-branched alpha,beta-unsaturated ketones",1.0
31835,PC48,"negative_Alpha-branched alpha,beta-unsaturated ketones",0.33059065530414344
31836,PC48,positive_Alpha-hydrogen aldehydes,1.0
31837,PC48,negative_Alpha-hydrogen aldehydes,0.11704647553704156
31838,PC48,"positive_Amino acids, peptides, and analogues",1.0
31839,PC48,"negative_Amino acids, peptides, and analogues",0.39376514243911
31840,PC48,positive_Aminobenzamides,0.5390243902439025
31841,PC48,negative_Aminobenzamides,1.0
31842,PC48,positive_Aminobenzoic acids,1.0
31843,PC48,negative_Aminobenzoic acids,1.0
31844,PC48,positive_Aminoquinolines and derivatives,1.0
31845,PC48,negative_Aminoquinolines and derivatives,1.0
31846,PC48,positive_Amphetamines and derivatives,1.0
31847,PC48,negative_Amphetamines and derivatives,1.0
31848,PC48,positive_Anagyrine-type alkaloids,1.0
31849,PC48,negative_Anagyrine-type alkaloids,0.31034482758620696
31850,PC48,positive_Androgens and derivatives,1.0
31851,PC48,negative_Androgens and derivatives,1.0
31852,PC48,positive_Androstane steroids,1.0
31853,PC48,negative_Androstane steroids,1.0
31854,PC48,positive_Anilides,1.0
31855,PC48,negative_Anilides,0.4024144869215291
31856,PC48,positive_Aniline and substituted anilines,0.5376955903271694
31857,PC48,negative_Aniline and substituted anilines,1.0
31858,PC48,positive_Anisoles,1.0
31859,PC48,negative_Anisoles,0.4435483870967742
31860,PC48,positive_Annonaceous acetogenins,0.6015829143349971
31861,PC48,negative_Annonaceous acetogenins,1.0
31862,PC48,positive_Aporphines,1.0
31863,PC48,negative_Aporphines,1.0
31864,PC48,positive_Artemisinins,1.0
31865,PC48,negative_Artemisinins,0.5263157894736843
31866,PC48,positive_Aryl-aldehydes,0.5449082167832169
31867,PC48,negative_Aryl-aldehydes,1.0
31868,PC48,positive_Aspartic acid and derivatives,0.330128205128205
31869,PC48,negative_Aspartic acid and derivatives,1.0
31870,PC48,positive_Azoles,1.0
31871,PC48,negative_Azoles,1.0
31872,PC48,positive_Azolidines,0.5645692488520216
31873,PC48,negative_Azolidines,0.6004088888249725
31874,PC48,positive_Benzaldehydes,1.0
31875,PC48,negative_Benzaldehydes,0.4100840336134453
31876,PC48,positive_Benzazepines,1.0
31877,PC48,negative_Benzazepines,1.0
31878,PC48,positive_Benzene and substituted derivatives,0.608353430151189
31879,PC48,negative_Benzene and substituted derivatives,0.4089585022000926
31880,PC48,positive_Benzenediols,1.0
31881,PC48,negative_Benzenediols,1.0
31882,PC48,positive_Benzenesulfonic acids and derivatives,0.11736694109500088
31883,PC48,negative_Benzenesulfonic acids and derivatives,0.20490617686427517
31884,PC48,positive_Benzidines,1.0
31885,PC48,negative_Benzidines,1.0
31886,PC48,positive_Benzimidazoles,1.0
31887,PC48,negative_Benzimidazoles,0.214297829036635
31888,PC48,positive_Benzodiazepines,1.0
31889,PC48,negative_Benzodiazepines,1.0
31890,PC48,positive_Benzodioxoles,0.1961927752507685
31891,PC48,negative_Benzodioxoles,0.45468618069237265
31892,PC48,positive_Benzoic acid esters,1.0
31893,PC48,negative_Benzoic acid esters,1.0
31894,PC48,positive_Benzoic acids and derivatives,0.5711113547891882
31895,PC48,negative_Benzoic acids and derivatives,1.0
31896,PC48,positive_Benzopyrans,0.2662474077704311
31897,PC48,negative_Benzopyrans,0.7448259898195557
31898,PC48,positive_Benzopyrazoles,1.0
31899,PC48,negative_Benzopyrazoles,0.472972972972973
31900,PC48,positive_Benzoquinolines,1.0
31901,PC48,negative_Benzoquinolines,0.48239148239148233
31902,PC48,positive_Benzothiazepines,1.0
31903,PC48,negative_Benzothiazepines,1.0
31904,PC48,positive_Benzothiophenes,1.0
31905,PC48,negative_Benzothiophenes,0.44029850746268656
31906,PC48,positive_Benzoxazines,0.274395433381619
31907,PC48,negative_Benzoxazines,1.0
31908,PC48,positive_Benzoxazolones,0.17424502402196299
31909,PC48,negative_Benzoxazolones,1.0
31910,PC48,positive_Benzyl alcohols,1.0
31911,PC48,negative_Benzyl alcohols,1.0
31912,PC48,positive_Benzyloxycarbonyls,0.4591194968553459
31913,PC48,negative_Benzyloxycarbonyls,1.0
31914,PC48,positive_Beta amino acids and derivatives,1.0
31915,PC48,negative_Beta amino acids and derivatives,1.0
31916,PC48,positive_Beta-diketones,1.0
31917,PC48,negative_Beta-diketones,0.13508320821213818
31918,PC48,"positive_Bile acids, alcohols and derivatives",0.1443103673717786
31919,PC48,"negative_Bile acids, alcohols and derivatives",1.0
31920,PC48,positive_Biphenols,1.0
31921,PC48,negative_Biphenols,1.0
31922,PC48,positive_Biphenyls and derivatives,1.0
31923,PC48,negative_Biphenyls and derivatives,1.0
31924,PC48,positive_Brassinolides and derivatives,0.49566343498617194
31925,PC48,negative_Brassinolides and derivatives,0.22431700457529452
31926,PC48,positive_Camptothecins,1.0
31927,PC48,negative_Camptothecins,1.0
31928,PC48,positive_Carbohydrates and carbohydrate conjugates,1.0
31929,PC48,negative_Carbohydrates and carbohydrate conjugates,1.0
31930,PC48,positive_Carbonyl compounds,0.3513249261712827
31931,PC48,negative_Carbonyl compounds,1.0
31932,PC48,positive_Carboximidic acids and derivatives,0.5359874114870182
31933,PC48,negative_Carboximidic acids and derivatives,1.0
31934,PC48,positive_Carboxylic acid derivatives,0.5852665664890923
31935,PC48,negative_Carboxylic acid derivatives,0.29606625258799174
31936,PC48,positive_Carboxylic acids,0.5386702849389416
31937,PC48,negative_Carboxylic acids,1.0
31938,PC48,positive_Cardenolide glycosides and derivatives,1.0
31939,PC48,negative_Cardenolide glycosides and derivatives,1.0
31940,PC48,positive_Cardenolides and derivatives,1.0
31941,PC48,negative_Cardenolides and derivatives,1.0
31942,PC48,positive_Cardiolipins,1.0
31943,PC48,negative_Cardiolipins,1.0
31944,PC48,positive_Cembrane diterpenoids,1.0
31945,PC48,negative_Cembrane diterpenoids,0.1870967741935484
31946,PC48,positive_Cholestane steroids,1.0
31947,PC48,negative_Cholestane steroids,0.16011539706857425
31948,PC48,positive_Cholesterols and derivatives,0.5881090597786452
31949,PC48,negative_Cholesterols and derivatives,0.04725333281169362
31950,PC48,positive_Cholesteryl esters,0.22291897571693153
31951,PC48,negative_Cholesteryl esters,0.14153530300810177
31952,PC48,positive_Cinnamic acids and derivatives,0.21981866916898787
31953,PC48,negative_Cinnamic acids and derivatives,0.5852902917526751
31954,PC48,positive_Coumarans,1.0
31955,PC48,negative_Coumarans,1.0
31956,PC48,positive_Coumarins and derivatives,0.599254722458392
31957,PC48,negative_Coumarins and derivatives,1.0
31958,PC48,positive_Cucurbitacins,1.0
31959,PC48,negative_Cucurbitacins,1.0
31960,PC48,positive_Cumenes,0.44285714285714284
31961,PC48,negative_Cumenes,1.0
31962,PC48,positive_Cyanogenic glycosides,1.0
31963,PC48,negative_Cyanogenic glycosides,1.0
31964,PC48,positive_Cyclic ketones,0.5908123230414384
31965,PC48,negative_Cyclic ketones,1.0
31966,PC48,positive_Cyclic olefins,0.4841269841269841
31967,PC48,negative_Cyclic olefins,1.0
31968,PC48,positive_Cycloartanols and derivatives,1.0
31969,PC48,negative_Cycloartanols and derivatives,1.0
31970,PC48,positive_Cyclohexanols,1.0
31971,PC48,negative_Cyclohexanols,1.0
31972,PC48,positive_Cyclohexenones,1.0
31973,PC48,negative_Cyclohexenones,1.0
31974,PC48,positive_Cyclohexylphenols,0.2923387096774193
31975,PC48,negative_Cyclohexylphenols,1.0
31976,PC48,positive_Cyclopentyl nucleosides,1.0
31977,PC48,negative_Cyclopentyl nucleosides,1.0
31978,PC48,positive_Diazinanes,1.0
31979,PC48,negative_Diazinanes,1.0
31980,PC48,positive_Diazines,1.0
31981,PC48,negative_Diazines,0.6942468369689028
31982,PC48,positive_Dicarboxylic acids and derivatives,0.6143927372894411
31983,PC48,negative_Dicarboxylic acids and derivatives,1.0
31984,PC48,positive_Dihydrofurans,1.0
31985,PC48,negative_Dihydrofurans,1.0
31986,PC48,positive_Dihydrothiophenes,1.0
31987,PC48,negative_Dihydrothiophenes,1.0
31988,PC48,"positive_Dihydroxy bile acids, alcohols and derivatives",0.43216531895777194
31989,PC48,"negative_Dihydroxy bile acids, alcohols and derivatives",1.0
31990,PC48,positive_Dimethoxybenzenes,1.0
31991,PC48,negative_Dimethoxybenzenes,0.2793995508935987
31992,PC48,positive_Dioxanes,1.0
31993,PC48,negative_Dioxanes,1.0
31994,PC48,positive_Dipeptides,0.7960439119069345
31995,PC48,negative_Dipeptides,0.17613269993314956
31996,PC48,positive_Diphenylacetonitriles,0.49456458211572174
31997,PC48,negative_Diphenylacetonitriles,1.0
31998,PC48,positive_Diphenylethers,1.0
31999,PC48,negative_Diphenylethers,1.0
32000,PC48,positive_Diphenylmethanes,1.0
32001,PC48,negative_Diphenylmethanes,1.0
32002,PC48,positive_Diradylglycerols,1.0
32003,PC48,negative_Diradylglycerols,1.0
32004,PC48,positive_Diterpene glycosides,1.0
32005,PC48,negative_Diterpene glycosides,0.5621657235873188
32006,PC48,positive_Diterpene lactones,1.0
32007,PC48,negative_Diterpene lactones,1.0
32008,PC48,positive_Diterpenoids,0.5575857173760543
32009,PC48,negative_Diterpenoids,0.7734491966751682
32010,PC48,positive_Dithioacetals,1.0
32011,PC48,negative_Dithioacetals,1.0
32012,PC48,positive_Eicosanoids,1.0
32013,PC48,negative_Eicosanoids,1.0
32014,PC48,positive_Endocannabinoids,1.0
32015,PC48,negative_Endocannabinoids,1.0
32016,PC48,positive_Epoxides,1.0
32017,PC48,negative_Epoxides,0.5743882690922057
32018,PC48,"positive_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
32019,PC48,"negative_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
32020,PC48,positive_Ergoline and derivatives,1.0
32021,PC48,negative_Ergoline and derivatives,1.0
32022,PC48,positive_Ergostane steroids,1.0
32023,PC48,negative_Ergostane steroids,0.2641729653967941
32024,PC48,positive_Ergosterols and derivatives,1.0
32025,PC48,negative_Ergosterols and derivatives,1.0
32026,PC48,positive_Estrane steroids,1.0
32027,PC48,negative_Estrane steroids,1.0
32028,PC48,"positive_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
32029,PC48,"negative_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
32030,PC48,positive_Fatty acid esters,0.30666233559126654
32031,PC48,negative_Fatty acid esters,0.7540725811160869
32032,PC48,positive_Fatty acid methyl esters,1.0
32033,PC48,negative_Fatty acid methyl esters,1.0
32034,PC48,positive_Fatty acids and conjugates,1.0
32035,PC48,negative_Fatty acids and conjugates,0.5016782864381958
32036,PC48,positive_Fatty acyl glycosides,0.5518966202694824
32037,PC48,negative_Fatty acyl glycosides,1.0
32038,PC48,positive_Fatty acyl glycosides of mono- and disaccharides,1.0
32039,PC48,negative_Fatty acyl glycosides of mono- and disaccharides,1.0
32040,PC48,positive_Fatty acyl thioesters,1.0
32041,PC48,negative_Fatty acyl thioesters,0.2063492063492064
32042,PC48,positive_Fatty alcohol esters,1.0
32043,PC48,negative_Fatty alcohol esters,0.5624472865972633
32044,PC48,positive_Fatty alcohols,1.0
32045,PC48,negative_Fatty alcohols,0.6140788315205938
32046,PC48,positive_Fatty aldehydes,1.0
32047,PC48,negative_Fatty aldehydes,1.0
32048,PC48,positive_Fatty amides,1.0
32049,PC48,negative_Fatty amides,1.0
32050,PC48,positive_Flavones,1.0
32051,PC48,negative_Flavones,1.0
32052,PC48,positive_Flavonoid glycosides,0.374331550802139
32053,PC48,negative_Flavonoid glycosides,1.0
32054,PC48,positive_Flavonoids,0.28186261880237995
32055,PC48,negative_Flavonoids,0.10069214052274694
32056,PC48,positive_Furanocoumarins,1.0
32057,PC48,negative_Furanocoumarins,1.0
32058,PC48,positive_Furanoid fatty acids,1.0
32059,PC48,negative_Furanoid fatty acids,1.0
32060,PC48,positive_Furanoid lignans,1.0
32061,PC48,negative_Furanoid lignans,0.5580821947897905
32062,PC48,positive_Furanoisoflavonoids,1.0
32063,PC48,negative_Furanoisoflavonoids,1.0
32064,PC48,positive_Furanones,1.0
32065,PC48,negative_Furanones,1.0
32066,PC48,positive_Furoic acid derivatives,1.0
32067,PC48,negative_Furoic acid derivatives,1.0
32068,PC48,positive_Furopyrans,1.0
32069,PC48,negative_Furopyrans,1.0
32070,PC48,positive_Galanthamine-type amaryllidaceae alkaloids,1.0
32071,PC48,negative_Galanthamine-type amaryllidaceae alkaloids,1.0
32072,PC48,positive_Gallic acid and derivatives,1.0
32073,PC48,negative_Gallic acid and derivatives,1.0
32074,PC48,positive_Galloyl esters,1.0
32075,PC48,negative_Galloyl esters,1.0
32076,PC48,positive_Gamma amino acids and derivatives,1.0
32077,PC48,negative_Gamma amino acids and derivatives,1.0
32078,PC48,positive_Gamma butyrolactones,1.0
32079,PC48,negative_Gamma butyrolactones,0.5263157894736843
32080,PC48,"positive_Gluco/mineralocorticoids, progestogins and derivatives",0.5974996390407581
32081,PC48,"negative_Gluco/mineralocorticoids, progestogins and derivatives",1.0
