,PC,Label,p_value
26903,PC46,negative_Fatty alcohol esters,0.4403955528880506
26904,PC46,positive_Fatty alcohols,1.0
26905,PC46,negative_Fatty alcohols,0.58617072213756
26906,PC46,positive_Fatty aldehydes,1.0
26907,PC46,negative_Fatty aldehydes,1.0
26908,PC46,positive_Fatty amides,1.0
26909,PC46,negative_Fatty amides,1.0
26910,PC46,positive_Flavonoids,0.3237725841992601
26911,PC46,negative_Flavonoids,1.0
26912,PC46,positive_Furanocoumarins,1.0
26913,PC46,negative_Furanocoumarins,1.0
26914,PC46,positive_Furanoid fatty acids,1.0
26915,PC46,negative_Furanoid fatty acids,1.0
26916,PC46,positive_Furanoid lignans,1.0
26917,PC46,negative_Furanoid lignans,1.0
26918,PC46,positive_Furanones,1.0
26919,PC46,negative_Furanones,1.0
26920,PC46,positive_Furoic acid derivatives,1.0
26921,PC46,negative_Furoic acid derivatives,1.0
26922,PC46,positive_Furopyrans,1.0
26923,PC46,negative_Furopyrans,1.0
26924,PC46,positive_Galanthamine-type amaryllidaceae alkaloids,1.0
26925,PC46,negative_Galanthamine-type amaryllidaceae alkaloids,1.0
26926,PC46,positive_Gallic acid and derivatives,1.0
26927,PC46,negative_Gallic acid and derivatives,1.0
26928,PC46,positive_Gamma amino acids and derivatives,1.0
26929,PC46,negative_Gamma amino acids and derivatives,1.0
26930,PC46,"positive_Gluco/mineralocorticoids, progestogins and derivatives",1.0
26931,PC46,"negative_Gluco/mineralocorticoids, progestogins and derivatives",1.0
26932,PC46,positive_Glucuronic acid derivatives,1.0
26933,PC46,negative_Glucuronic acid derivatives,1.0
26934,PC46,positive_Glutamic acid and derivatives,1.0
26935,PC46,negative_Glutamic acid and derivatives,1.0
26936,PC46,positive_Glutamine and derivatives,1.0
26937,PC46,negative_Glutamine and derivatives,1.0
26938,PC46,positive_Glycerol vinyl ethers,1.0
26939,PC46,negative_Glycerol vinyl ethers,1.0
26940,PC46,positive_Glycerolipids,1.0
26941,PC46,negative_Glycerolipids,0.5120120120120121
26942,PC46,positive_Glycerophosphates,1.0
26943,PC46,negative_Glycerophosphates,0.35824175824175813
26944,PC46,positive_Glycerophosphocholines,1.0
26945,PC46,negative_Glycerophosphocholines,1.0
26946,PC46,positive_Glycerophosphoinositol phosphates,1.0
26947,PC46,negative_Glycerophosphoinositol phosphates,1.0
26948,PC46,positive_Glycinamide ribonucleotides,1.0
26949,PC46,negative_Glycinamide ribonucleotides,1.0
26950,PC46,positive_Glycosyl compounds,1.0
26951,PC46,negative_Glycosyl compounds,1.0
26952,PC46,positive_Guaianolides and derivatives,1.0
26953,PC46,negative_Guaianolides and derivatives,1.0
26954,PC46,positive_Harmala alkaloids,1.0
26955,PC46,negative_Harmala alkaloids,1.0
26956,PC46,positive_Hemiacetals,1.0
26957,PC46,negative_Hemiacetals,1.0
26958,PC46,positive_Hexoses,1.0
26959,PC46,negative_Hexoses,1.0
26960,PC46,positive_Hippuric acids,0.271273557966876
26961,PC46,negative_Hippuric acids,1.0
26962,PC46,positive_Hydroxy acids and derivatives,0.5591151819684803
26963,PC46,negative_Hydroxy acids and derivatives,0.14256791364139665
26964,PC46,"positive_Hydroxy bile acids, alcohols and derivatives",1.0
26965,PC46,"negative_Hydroxy bile acids, alcohols and derivatives",1.0
26966,PC46,positive_Hydroxy fatty acids,1.0
26967,PC46,negative_Hydroxy fatty acids,1.0
26968,PC46,positive_Hydroxybenzoic acid derivatives,1.0
26969,PC46,negative_Hydroxybenzoic acid derivatives,0.18191281574049076
26970,PC46,positive_Hydroxycinnamic acids and derivatives,1.0
26971,PC46,negative_Hydroxycinnamic acids and derivatives,1.0
26972,PC46,positive_Hydroxyeicosapentaenoic acids,1.0
26973,PC46,negative_Hydroxyeicosapentaenoic acids,1.0
26974,PC46,positive_Hydroxyeicosatrienoic acids,1.0
26975,PC46,negative_Hydroxyeicosatrienoic acids,1.0
26976,PC46,positive_Imidazopyrimidines,0.25840785736772426
26977,PC46,negative_Imidazopyrimidines,1.0
26978,PC46,positive_Indoles and derivatives,1.0
26979,PC46,negative_Indoles and derivatives,0.6651885547718245
26980,PC46,positive_Isoflavonoids,1.0
26981,PC46,negative_Isoflavonoids,1.0
26982,PC46,positive_Isoindolines,1.0
26983,PC46,negative_Isoindolines,0.2579593343381833
26984,PC46,positive_Isothiocyanates,1.0
26985,PC46,negative_Isothiocyanates,1.0
26986,PC46,positive_Kaurane diterpenoids,1.0
26987,PC46,negative_Kaurane diterpenoids,0.5458696492474969
26988,PC46,positive_Ketals,1.0
26989,PC46,negative_Ketals,1.0
26990,PC46,positive_Keto acids and derivatives,0.16686941028600977
26991,PC46,negative_Keto acids and derivatives,1.0
26992,PC46,positive_Ketones,1.0
26993,PC46,negative_Ketones,0.5895614544765185
26994,PC46,positive_L-alpha-amino acids,1.0
26995,PC46,negative_L-alpha-amino acids,0.4258373205741628
26996,PC46,positive_Lactones,0.5889905806712477
26997,PC46,negative_Lactones,1.0
26998,PC46,positive_Leucine and derivatives,1.0
26999,PC46,negative_Leucine and derivatives,1.0
27000,PC46,positive_Lignan glycosides,1.0
27001,PC46,negative_Lignan glycosides,1.0
27002,PC46,positive_Lineolic acids and derivatives,1.0
27003,PC46,negative_Lineolic acids and derivatives,1.0
27004,PC46,positive_Long-chain fatty acids,0.8077239573311723
27005,PC46,negative_Long-chain fatty acids,0.4309876113849078
27006,PC46,positive_Long-chain fatty alcohols,0.16843887630714957
27007,PC46,negative_Long-chain fatty alcohols,0.4551465467459495
27008,PC46,positive_M-benzoquinones,1.0
27009,PC46,negative_M-benzoquinones,1.0
27010,PC46,positive_M-methoxybenzoic acids and derivatives,1.0
27011,PC46,negative_M-methoxybenzoic acids and derivatives,1.0
27012,PC46,positive_Macrolides and analogues,1.0
27013,PC46,negative_Macrolides and analogues,1.0
27014,PC46,positive_Medium-chain fatty acids,1.0
27015,PC46,negative_Medium-chain fatty acids,0.7361120143904732
27016,PC46,positive_Medium-chain hydroxy acids and derivatives,1.0
27017,PC46,negative_Medium-chain hydroxy acids and derivatives,1.0
27018,PC46,positive_Menthane monoterpenoids,1.0
27019,PC46,negative_Menthane monoterpenoids,1.0
27020,PC46,positive_Methyl-branched fatty acids,1.0
27021,PC46,negative_Methyl-branched fatty acids,1.0
27022,PC46,positive_Monoalkylglycerols,1.0
27023,PC46,negative_Monoalkylglycerols,1.0
27024,PC46,positive_Monoalkylglycerophosphates,1.0
27025,PC46,negative_Monoalkylglycerophosphates,1.0
27026,PC46,positive_Monoalkylglycerophosphocholines,1.0
27027,PC46,negative_Monoalkylglycerophosphocholines,0.48743138304993977
27028,PC46,positive_Monocyclic monoterpenoids,1.0
27029,PC46,negative_Monocyclic monoterpenoids,1.0
27030,PC46,positive_Monoterpenoids,1.0
27031,PC46,negative_Monoterpenoids,0.6406127956126332
27032,PC46,positive_Monothioacetals,1.0
27033,PC46,negative_Monothioacetals,0.19950738916256158
27034,PC46,positive_Morphinans,1.0
27035,PC46,negative_Morphinans,1.0
27036,PC46,positive_N-acetyl-2-arylethylamines,1.0
27037,PC46,negative_N-acetyl-2-arylethylamines,1.0
27038,PC46,positive_N-acyl amines,1.0
27039,PC46,negative_N-acyl amines,1.0
27040,PC46,positive_N-acyl-L-alpha-amino acids,0.4314802104781515
27041,PC46,negative_N-acyl-L-alpha-amino acids,1.0
27042,PC46,positive_N-acyl-alpha amino acids,1.0
27043,PC46,negative_N-acyl-alpha amino acids,0.19318821858910568
27044,PC46,positive_N-acyl-alpha-hexosamines,1.0
27045,PC46,negative_N-acyl-alpha-hexosamines,1.0
27046,PC46,positive_N-alkylpyrrolidines,0.33522727272727265
27047,PC46,negative_N-alkylpyrrolidines,1.0
27048,PC46,positive_N-carbamoyl-alpha amino acids,1.0
27049,PC46,negative_N-carbamoyl-alpha amino acids,1.0
27050,PC46,positive_Naphthalenes,0.3689727463312369
27051,PC46,negative_Naphthalenes,1.0
27052,PC46,positive_Naphthofurans,1.0
27053,PC46,negative_Naphthofurans,1.0
27054,PC46,positive_Nitrophenols,1.0
27055,PC46,negative_Nitrophenols,0.1402116402116402
27056,PC46,positive_Nucleoside and nucleotide analogues,1.0
27057,PC46,negative_Nucleoside and nucleotide analogues,1.0
27058,PC46,positive_O-acylglycerone-phosphates,1.0
27059,PC46,negative_O-acylglycerone-phosphates,1.0
27060,PC46,positive_O-alkylglycerone phosphates,1.0
27061,PC46,negative_O-alkylglycerone phosphates,1.0
27062,PC46,positive_O-glucuronides,0.45911855579065874
27063,PC46,negative_O-glucuronides,1.0
27064,PC46,positive_O-glycosyl compounds,0.5136651451516712
27065,PC46,negative_O-glycosyl compounds,1.0
27066,PC46,positive_O-methylated flavonoids,1.0
27067,PC46,negative_O-methylated flavonoids,1.0
27068,PC46,positive_O-methylated isoflavonoids,1.0
27069,PC46,negative_O-methylated isoflavonoids,1.0
27070,PC46,positive_Oligopeptides,1.0
27071,PC46,negative_Oligopeptides,1.0
27072,PC46,positive_Organic phosphoric acids and derivatives,1.0
27073,PC46,negative_Organic phosphoric acids and derivatives,1.0
27074,PC46,positive_Organic sulfuric acids and derivatives,1.0
27075,PC46,negative_Organic sulfuric acids and derivatives,0.3906030855539972
27076,PC46,positive_Organonitrogen compounds,0.41632326618487236
27077,PC46,negative_Organonitrogen compounds,1.0
27078,PC46,positive_Organosulfonic acids and derivatives,0.5012150481405149
27079,PC46,negative_Organosulfonic acids and derivatives,1.0
27080,PC46,positive_Other hydroxyeicosapolyenoic acids,0.5967213805109255
27081,PC46,negative_Other hydroxyeicosapolyenoic acids,0.6614366065041642
27082,PC46,positive_Oxosteroids,1.0
27083,PC46,negative_Oxosteroids,1.0
27084,PC46,positive_P-methoxybenzoic acids and derivatives,1.0
27085,PC46,negative_P-methoxybenzoic acids and derivatives,1.0
27086,PC46,"positive_Pentahydroxy bile acids, alcohols and derivatives",0.4880512091038407
27087,PC46,"negative_Pentahydroxy bile acids, alcohols and derivatives",1.0
27088,PC46,positive_Pentose phosphates,1.0
27089,PC46,negative_Pentose phosphates,1.0
27090,PC46,positive_Pentoses,1.0
27091,PC46,negative_Pentoses,1.0
27092,PC46,positive_Peptides,0.4772727272727272
27093,PC46,negative_Peptides,1.0
27094,PC46,positive_Peptidomimetics,1.0
27095,PC46,negative_Peptidomimetics,0.5954032284027272
27096,PC46,positive_Phenanthrenes and derivatives,1.0
27097,PC46,negative_Phenanthrenes and derivatives,1.0
27098,PC46,positive_Phenethylamines,1.0
27099,PC46,negative_Phenethylamines,1.0
27100,PC46,positive_Phenol esters,1.0
27101,PC46,negative_Phenol esters,1.0
27102,PC46,positive_Phenol ethers,1.0
27103,PC46,negative_Phenol ethers,1.0
27104,PC46,positive_Phenolic glycosides,1.0
27105,PC46,negative_Phenolic glycosides,0.42109753989354637
27106,PC46,positive_Phenols,0.20404549804591637
27107,PC46,negative_Phenols,0.28986085643031545
27108,PC46,positive_Phenols and derivatives,1.0
27109,PC46,negative_Phenols and derivatives,1.0
27110,PC46,positive_Phenothiazines,1.0
27111,PC46,negative_Phenothiazines,1.0
27112,PC46,positive_Phenylacetamides,1.0
27113,PC46,negative_Phenylacetamides,1.0
27114,PC46,positive_Phenylacetic acid derivatives,1.0
27115,PC46,negative_Phenylacetic acid derivatives,1.0
27116,PC46,positive_Phenylalanine and derivatives,1.0
27117,PC46,negative_Phenylalanine and derivatives,1.0
27118,PC46,positive_Phenylbenzodioxanes,1.0
27119,PC46,negative_Phenylbenzodioxanes,1.0
27120,PC46,positive_Phenylbutylamines,1.0
27121,PC46,negative_Phenylbutylamines,1.0
27122,PC46,positive_Phenylpropanes,1.0
27123,PC46,negative_Phenylpropanes,1.0
27124,PC46,positive_Phenylpropanoic acids,1.0
27125,PC46,negative_Phenylpropanoic acids,1.0
27126,PC46,positive_Phenylpropenes,1.0
27127,PC46,negative_Phenylpropenes,1.0
27128,PC46,positive_Phosphatidylcholines,1.0
27129,PC46,negative_Phosphatidylcholines,1.0
27130,PC46,positive_Phosphatidylethanolamines,0.32547036670043183
27131,PC46,negative_Phosphatidylethanolamines,1.0
27132,PC46,"positive_Phosphatidylinositol-4,5-bisphosphates",0.3844696969696969
27133,PC46,"negative_Phosphatidylinositol-4,5-bisphosphates",1.0
27134,PC46,positive_Phosphatidylinositols,1.0
27135,PC46,negative_Phosphatidylinositols,1.0
27136,PC46,positive_Phosphatidylserines,1.0
27137,PC46,negative_Phosphatidylserines,1.0
27138,PC46,positive_Piperidines,0.3704813965790866
27139,PC46,negative_Piperidines,1.0
27140,PC46,positive_Polyethylene glycols,1.0
27141,PC46,negative_Polyethylene glycols,1.0
27142,PC46,positive_Proline and derivatives,1.0
27143,PC46,negative_Proline and derivatives,1.0
27144,PC46,positive_Prostaglandins and related compounds,1.0
27145,PC46,negative_Prostaglandins and related compounds,1.0
27146,PC46,positive_Pteridines and derivatives,1.0
27147,PC46,negative_Pteridines and derivatives,0.19310344827586204
27148,PC46,"positive_Purine 2',3'-dideoxyribonucleosides",1.0
27149,PC46,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
27150,PC46,positive_Purines and purine derivatives,1.0
27151,PC46,negative_Purines and purine derivatives,0.2193656670368999
27152,PC46,positive_Pyrans,1.0
27153,PC46,negative_Pyrans,1.0
27154,PC46,positive_Pyrazines,1.0
27155,PC46,negative_Pyrazines,1.0
27156,PC46,positive_Pyridinecarboxylic acids and derivatives,1.0
27157,PC46,negative_Pyridinecarboxylic acids and derivatives,0.48987854251012164
27158,PC46,positive_Pyridines and derivatives,0.6082230165691962
27159,PC46,negative_Pyridines and derivatives,0.4333156780661304
27160,PC46,positive_Pyridoindoles,1.0
27161,PC46,negative_Pyridoindoles,1.0
27162,PC46,positive_Pyridoxamines,1.0
27163,PC46,negative_Pyridoxamines,1.0
27164,PC46,positive_Pyrimidine nucleosides,1.0
27165,PC46,negative_Pyrimidine nucleosides,1.0
27166,PC46,positive_Pyrimidines and pyrimidine derivatives,1.0
27167,PC46,negative_Pyrimidines and pyrimidine derivatives,0.3767526006331977
27168,PC46,positive_Pyrroles,1.0
27169,PC46,negative_Pyrroles,1.0
27170,PC46,positive_Pyrrolidines,1.0
27171,PC46,negative_Pyrrolidines,1.0
27172,PC46,positive_Pyrrolizines,1.0
27173,PC46,negative_Pyrrolizines,1.0
27174,PC46,positive_Pyrroloquinolines,1.0
27175,PC46,negative_Pyrroloquinolines,1.0
27176,PC46,positive_Quaternary ammonium salts,1.0
27177,PC46,negative_Quaternary ammonium salts,1.0
27178,PC46,positive_Quinic acids and derivatives,0.4957983193277311
27179,PC46,negative_Quinic acids and derivatives,1.0
27180,PC46,positive_Quinoline carboxylic acids,1.0
27181,PC46,negative_Quinoline carboxylic acids,1.0
27182,PC46,positive_Quinolines and derivatives,0.5953699836431082
27183,PC46,negative_Quinolines and derivatives,1.0
27184,PC46,positive_Quinone and hydroquinone lipids,0.5316692554997652
27185,PC46,negative_Quinone and hydroquinone lipids,1.0
27186,PC46,positive_Retinoids,1.0
27187,PC46,negative_Retinoids,1.0
27188,PC46,positive_Salicylic acids,1.0
27189,PC46,negative_Salicylic acids,1.0
27190,PC46,positive_Secondary alcohols,1.0
27191,PC46,negative_Secondary alcohols,1.0
27192,PC46,positive_Sesquaterpenoids,1.0
27193,PC46,negative_Sesquaterpenoids,1.0
27194,PC46,positive_Sesquiterpenoids,0.35952986810334203
27195,PC46,negative_Sesquiterpenoids,0.6328602656127312
27196,PC46,positive_Solanidines and derivatives,1.0
27197,PC46,negative_Solanidines and derivatives,0.08571409268574033
27198,PC46,positive_Solanocapsine-type alkaloids,1.0
27199,PC46,negative_Solanocapsine-type alkaloids,1.0
27200,PC46,positive_Sphingolipids,0.551578566260339
27201,PC46,negative_Sphingolipids,1.0
27202,PC46,positive_Spirosolanes and derivatives,1.0
27203,PC46,negative_Spirosolanes and derivatives,0.5923867515909571
27204,PC46,positive_Steroid acids,1.0
27205,PC46,negative_Steroid acids,1.0
27206,PC46,positive_Steroid esters,1.0
27207,PC46,negative_Steroid esters,0.3682057276446522
27208,PC46,positive_Steroid glucuronide conjugates,1.0
27209,PC46,negative_Steroid glucuronide conjugates,1.0
27210,PC46,positive_Steroidal glycosides,1.0
27211,PC46,negative_Steroidal glycosides,1.0
27212,PC46,positive_Steroidal saponins,0.551938169556265
27213,PC46,negative_Steroidal saponins,1.0
27214,PC46,positive_Stigmastanes and derivatives,0.2203737322763309
27215,PC46,negative_Stigmastanes and derivatives,0.5931638017561203
27216,PC46,positive_Stilbenes,1.0
27217,PC46,negative_Stilbenes,0.24699453551912562
27218,PC46,positive_Sulfated steroids,1.0
27219,PC46,negative_Sulfated steroids,1.0
27220,PC46,positive_Sulfoxides,1.0
27221,PC46,negative_Sulfoxides,1.0
27222,PC46,positive_Tannins,1.0
27223,PC46,negative_Tannins,1.0
27224,PC46,positive_Terpene glycosides,0.5564685625044226
27225,PC46,negative_Terpene glycosides,1.0
27226,PC46,positive_Terpene lactones,1.0
27227,PC46,negative_Terpene lactones,1.0
27228,PC46,positive_Tertiary alcohols,1.0
27229,PC46,negative_Tertiary alcohols,1.0
27230,PC46,positive_Tetracyclines,1.0
27231,PC46,negative_Tetracyclines,1.0
27232,PC46,positive_Tetrahydrofurans,1.0
27233,PC46,negative_Tetrahydrofurans,1.0
27234,PC46,positive_Tetrahydroisoquinolines,0.3270741687446161
27235,PC46,negative_Tetrahydroisoquinolines,1.0
27236,PC46,"positive_Tetrahydroxy bile acids, alcohols and derivatives",1.0
27237,PC46,"negative_Tetrahydroxy bile acids, alcohols and derivatives",0.4203080487028209
27238,PC46,positive_Tetralins,1.0
27239,PC46,negative_Tetralins,1.0
27240,PC46,positive_Tetrapyrroles and derivatives,0.5726849099562621
27241,PC46,negative_Tetrapyrroles and derivatives,1.0
27242,PC46,positive_Tetraterpenoids,0.5360479464128327
27243,PC46,negative_Tetraterpenoids,1.0
27244,PC46,positive_Thia fatty acids,1.0
27245,PC46,negative_Thia fatty acids,1.0
27246,PC46,positive_Thiazoles,1.0
27247,PC46,negative_Thiazoles,1.0
27248,PC46,positive_Thienopyridines,0.47449442571947115
27249,PC46,negative_Thienopyridines,1.0
27250,PC46,positive_Thiolactams,1.0
27251,PC46,negative_Thiolactams,1.0
27252,PC46,positive_Tocopherols,1.0
27253,PC46,negative_Tocopherols,1.0
27254,PC46,positive_Tocotrienols,0.1667062415196743
27255,PC46,negative_Tocotrienols,1.0
27256,PC46,positive_Toluenes,1.0
27257,PC46,negative_Toluenes,1.0
27258,PC46,positive_Triacylglycerols,0.5880919300210228
27259,PC46,negative_Triacylglycerols,1.0
27260,PC46,positive_Triazines,1.0
27261,PC46,negative_Triazines,1.0
27262,PC46,positive_Tricarboxylic acids and derivatives,1.0
27263,PC46,negative_Tricarboxylic acids and derivatives,0.12504415046565243
27264,PC46,positive_Trichothecenes,1.0
27265,PC46,negative_Trichothecenes,1.0
27266,PC46,positive_Trifluoromethylbenzenes,0.5734837820933726
27267,PC46,negative_Trifluoromethylbenzenes,1.0
27268,PC46,"positive_Trihydroxy bile acids, alcohols and derivatives",1.0
27269,PC46,"negative_Trihydroxy bile acids, alcohols and derivatives",0.3768105457760631
27270,PC46,positive_Triterpene saponins,1.0
27271,PC46,negative_Triterpene saponins,1.0
27272,PC46,positive_Triterpenoids,0.4017029898717154
27273,PC46,negative_Triterpenoids,0.3158850113330301
27274,PC46,positive_Tropane alkaloids,1.0
27275,PC46,negative_Tropane alkaloids,1.0
27276,PC46,positive_Tryptamines and derivatives,1.0
27277,PC46,negative_Tryptamines and derivatives,1.0
27278,PC46,positive_Tyrosine and derivatives,1.0
27279,PC46,negative_Tyrosine and derivatives,1.0
27280,PC46,positive_Ubiquinols,1.0
27281,PC46,negative_Ubiquinols,1.0
27282,PC46,positive_Ubiquinones,0.12952327590232057
27283,PC46,negative_Ubiquinones,1.0
27284,PC46,positive_Unsaturated hydrocarbons,1.0
27285,PC46,negative_Unsaturated hydrocarbons,1.0
27286,PC46,positive_Very long-chain fatty acids,0.2674106856302608
27287,PC46,negative_Very long-chain fatty acids,1.0
27288,PC46,positive_Vitamin D and derivatives,1.0
27289,PC46,negative_Vitamin D and derivatives,0.3428354942731013
27290,PC46,positive_Vitamin K compounds,1.0
27291,PC46,negative_Vitamin K compounds,1.0
27292,PC46,positive_Wax monoesters,0.43181818181818177
27293,PC46,negative_Wax monoesters,1.0
27294,PC46,positive_Withanolides and derivatives,1.0
27295,PC46,negative_Withanolides and derivatives,1.0
27296,PC46,positive_Xanthophylls,1.0
27297,PC46,negative_Xanthophylls,1.0
27298,PC46,positive_Xylenes,1.0
27299,PC46,negative_Xylenes,1.0
27300,PC46,positive_m-Xylenes,1.0
27301,PC46,negative_m-Xylenes,1.0
27302,PC46,positive_o-Hydroxybenzoic acid esters,1.0
27303,PC46,negative_o-Hydroxybenzoic acid esters,1.0
27304,PC46,positive_p-Hydroxybenzoic acid alkyl esters,1.0
27305,PC46,negative_p-Hydroxybenzoic acid alkyl esters,1.0
27306,PC47,"positive_1,2-diacylglycerols",0.38796367300988815
27307,PC47,"negative_1,2-diacylglycerols",0.26282123947842934
27308,PC47,"positive_1,3-diacylglycerols",1.0
27309,PC47,"negative_1,3-diacylglycerols",0.5032595593635976
27310,PC47,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
27311,PC47,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
27312,PC47,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
27313,PC47,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
27314,PC47,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
27315,PC47,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
27316,PC47,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",0.4476409666283085
27317,PC47,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
27318,PC47,positive_1-acyl-sn-glycero-3-phosphocholines,0.27759904567675664
27319,PC47,negative_1-acyl-sn-glycero-3-phosphocholines,0.24266230270764239
27320,PC47,positive_1-acyl-sn-glycero-3-phosphoethanolamines,0.3595062400500993
27321,PC47,negative_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
27322,PC47,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
27323,PC47,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
27324,PC47,positive_1-acyl-sn-glycerol-3-phosphoinositols,0.19473684210526315
27325,PC47,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
27326,PC47,positive_1-acylglycerol-3-phosphates,1.0
27327,PC47,negative_1-acylglycerol-3-phosphates,1.0
27328,PC47,"positive_1-alkyl,2-acylglycero-3-phosphocholines",1.0
27329,PC47,"negative_1-alkyl,2-acylglycero-3-phosphocholines",1.0
27330,PC47,"positive_1-alkyl,2-acylglycerophosphates",1.0
27331,PC47,"negative_1-alkyl,2-acylglycerophosphates",1.0
27332,PC47,positive_1-benzopyrans,0.2451612903225807
27333,PC47,negative_1-benzopyrans,1.0
27334,PC47,positive_1-monoacylglycerols,0.581077997776796
27335,PC47,negative_1-monoacylglycerols,1.0
27336,PC47,positive_2-acyl-sn-glycero-3-phosphocholines,1.0
27337,PC47,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
27338,PC47,positive_2-deoxystreptamine aminoglycosides,1.0
27339,PC47,negative_2-deoxystreptamine aminoglycosides,1.0
27340,PC47,positive_2-monoacylglycerols,1.0
27341,PC47,negative_2-monoacylglycerols,1.0
27342,PC47,positive_2-polyprenyl-6-methoxyphenols,1.0
27343,PC47,negative_2-polyprenyl-6-methoxyphenols,1.0
27344,PC47,positive_21-hydroxysteroids,1.0
27345,PC47,negative_21-hydroxysteroids,0.4579803940230323
27346,PC47,positive_3-hydroxysteroids,1.0
27347,PC47,negative_3-hydroxysteroids,1.0
27348,PC47,positive_Abscisic acids and derivatives,0.28923076923076924
27349,PC47,negative_Abscisic acids and derivatives,1.0
27350,PC47,positive_Acetals,1.0
27351,PC47,negative_Acetals,0.34684684684684686
27352,PC47,positive_Acyclic diterpenoids,1.0
27353,PC47,negative_Acyclic diterpenoids,0.22838501719618248
27354,PC47,positive_Acyclic olefins,1.0
27355,PC47,negative_Acyclic olefins,1.0
27356,PC47,positive_Acyl carnitines,1.0
27357,PC47,negative_Acyl carnitines,0.2973755280042832
27358,PC47,positive_Acylaminobenzoic acid and derivatives,1.0
27359,PC47,negative_Acylaminobenzoic acid and derivatives,1.0
27360,PC47,positive_Acylaminosugars,1.0
27361,PC47,negative_Acylaminosugars,1.0
27362,PC47,positive_Alanine and derivatives,1.0
27363,PC47,negative_Alanine and derivatives,0.45059359927376563
27364,PC47,positive_Aldehydes,1.0
27365,PC47,negative_Aldehydes,1.0
27366,PC47,positive_Alkyl-phenylketones,1.0
27367,PC47,negative_Alkyl-phenylketones,0.23327171984832842
27368,PC47,positive_Allyl sulfur compounds,1.0
27369,PC47,negative_Allyl sulfur compounds,1.0
27370,PC47,positive_Alpha amino acid amides,1.0
27371,PC47,negative_Alpha amino acid amides,1.0
27372,PC47,positive_Alpha amino acid esters,1.0
27373,PC47,negative_Alpha amino acid esters,1.0
27374,PC47,positive_Alpha amino acids,0.052600689992948174
27375,PC47,negative_Alpha amino acids,0.08003572722718057
27376,PC47,positive_Alpha amino acids and derivatives,1.0
27377,PC47,negative_Alpha amino acids and derivatives,0.5697522816166884
27378,PC47,positive_Alpha-acyloxy carbonyl compounds,1.0
27379,PC47,negative_Alpha-acyloxy carbonyl compounds,1.0
27380,PC47,"positive_Alpha-branched alpha,beta-unsaturated ketones",1.0
27381,PC47,"negative_Alpha-branched alpha,beta-unsaturated ketones",1.0
27382,PC47,positive_Alpha-hydrogen aldehydes,1.0
27383,PC47,negative_Alpha-hydrogen aldehydes,0.48275862068965514
27384,PC47,"positive_Amino acids, peptides, and analogues",0.6779905339327442
27385,PC47,"negative_Amino acids, peptides, and analogues",0.26524954340903467
27386,PC47,positive_Aminobenzamides,1.0
27387,PC47,negative_Aminobenzamides,1.0
27388,PC47,positive_Aminobenzoic acids,1.0
27389,PC47,negative_Aminobenzoic acids,1.0
27390,PC47,positive_Aminoquinolines and derivatives,1.0
27391,PC47,negative_Aminoquinolines and derivatives,1.0
27392,PC47,positive_Amphetamines and derivatives,1.0
27393,PC47,negative_Amphetamines and derivatives,0.3133849997612948
27394,PC47,positive_Anagyrine-type alkaloids,0.33854907539118073
27395,PC47,negative_Anagyrine-type alkaloids,1.0
27396,PC47,positive_Androgens and derivatives,1.0
27397,PC47,negative_Androgens and derivatives,1.0
27398,PC47,positive_Androstane steroids,1.0
27399,PC47,negative_Androstane steroids,1.0
27400,PC47,positive_Anilides,0.5543121744163612
27401,PC47,negative_Anilides,1.0
27402,PC47,positive_Aniline and substituted anilines,1.0
27403,PC47,negative_Aniline and substituted anilines,0.39999999999999997
27404,PC47,positive_Annonaceous acetogenins,0.6119401995074865
27405,PC47,negative_Annonaceous acetogenins,0.3467679334048304
27406,PC47,positive_Aporphines,1.0
27407,PC47,negative_Aporphines,1.0
27408,PC47,positive_Aryl-aldehydes,1.0
27409,PC47,negative_Aryl-aldehydes,0.2792022792022792
27410,PC47,positive_Aspartic acid and derivatives,1.0
27411,PC47,negative_Aspartic acid and derivatives,1.0
27412,PC47,positive_Azoles,0.5940148106486689
27413,PC47,negative_Azoles,1.0
27414,PC47,positive_Azolidines,1.0
27415,PC47,negative_Azolidines,1.0
27416,PC47,positive_Benzazepines,1.0
27417,PC47,negative_Benzazepines,1.0
27418,PC47,positive_Benzene and substituted derivatives,1.0
27419,PC47,negative_Benzene and substituted derivatives,1.0
